Date,Party Name,Qty,Rate,Amount,Product,Cost,Profit
2024-05-03,Vasanth Stores,1.96,3955.0,7751.8,Moong Dust,3699,501.76
2024-07-28,Vasanth Stores,7.4,6256.4,46297.36,Orid Polish,5848,3022.16
2024-04-11,Vasanth Stores,11.35,5682.28,64493.88,Orid Polish,5345,3828.13
2025-02-09,Ganesh Suppliers,22.96,6710.23,154066.88,Orid Dhall,6372,7765.76
2024-11-14,Balaji & Co,4.83,4236.14,20460.56,Moong Dust,3977,1251.65
2024-05-09,Balaji & Co,0.22,3708.75,815.92,Moong Dust,3559,32.94
2024-06-11,Vasanth Stores,4.73,7851.3,37136.65,Toor Dust,7486,1727.87
2024-04-09,Sri Traders,23.73,6718.9,159439.5,Orid Dhall,6412,7282.74
2024-12-02,Amman Agencies,3.42,5285.54,18076.55,Orid Dust,4978,1051.79
2024-06-17,Sri Traders,3.97,3739.53,14845.93,Moong Dust,3591,589.66
2024-10-06,Sri Traders,6.42,3248.32,20854.21,Moong Dust,3107,907.27
2024-08-14,Balaji & Co,19.38,3918.51,75940.72,Moong Dhall,3793,2432.38
2024-07-11,Ganesh Suppliers,6.45,6012.3,38779.33,Orid Dust,5692,2065.93
2024-09-23,Ganesh Suppliers,17.13,5911.19,101258.68,Orid Polish,5549,6204.31
2024-10-23,Ganesh Suppliers,7.84,7198.43,56435.69,Orid Polish,6850,2731.69
2024-04-18,Amman Agencies,16.34,6012.91,98250.95,Orid Polish,5730,4622.75
2024-05-21,Sri Traders,9.25,5821.1,53845.18,Orid Dhall,5450,3432.68
2024-05-24,Ganesh Suppliers,6.41,6602.45,42321.7,Toor Dust,6487.95,733.94
2025-01-05,Sri Traders,6.84,6434.23,44010.13,Orid Dust,6054,2600.77
2024-04-15,Amman Agencies,7.04,7477.21,52639.56,Toor Dust,7259,1536.2
2024-09-28,Vasanth Stores,3.08,5598.51,17243.41,Orid Dust,5281,977.93
2024-07-30,Vasanth Stores,23.43,6959.16,163053.12,Orid Polish,6595,8532.27
2024-10-29,Balaji & Co,20.36,6525.41,132857.35,Orid Polish,6156,7521.19
2024-12-02,Balaji & Co,21.39,7745.44,165674.96,Toor Dhall,7274,10084.1
2024-04-24,Vasanth Stores,1.53,6319.0,9668.07,Orid Dust,6058,399.33
2024-09-15,Amman Agencies,0.65,6493.92,4221.05,Toor Dust,6209,185.2
2024-11-23,Ganesh Suppliers,4.23,3899.4,16494.46,Moong Dust,3774,530.44
2024-06-15,Vasanth Stores,24.64,7347.07,181031.8,Orid Polish,6927,10350.52
2024-11-18,Sri Traders,7.15,3235.78,23135.83,Moong Dust,3062,1242.53
2024-11-09,Amman Agencies,7.95,4179.32,33225.59,Moong Dhall,3924,2029.79
2024-07-06,Ganesh Suppliers,6.66,5893.99,39253.97,Orid Dust,5972.4,-522.21
2024-10-01,Amman Agencies,0.76,6495.94,4936.91,Orid Dust,6170,247.71
2024-04-19,Balaji & Co,0.49,7394.1,3623.11,Toor Dust,6996,195.07
2024-08-23,Sri Traders,0.19,7301.4,1387.27,Toor Dust,6951,66.58
2025-01-03,Balaji & Co,17.29,4528.54,78298.46,Moong Dhall,4336,3329.02
2024-09-09,Balaji & Co,1.26,5466.14,6887.34,Orid Dust,5179,361.8
2024-11-11,Ganesh Suppliers,2.99,8064.34,24112.38,Toor Dust,7557,1516.95
2024-04-26,Amman Agencies,14.77,6612.32,97663.97,Orid Polish,6331,4155.1
2025-01-15,Vasanth Stores,5.78,8417.08,48650.72,Toor Dhall,8106,1798.04
2024-05-09,Sri Traders,21.73,3828.01,83182.66,Moong Dhall,3662,3607.4
2024-06-17,Vasanth Stores,22.76,8539.16,194351.28,Toor Dhall,8203,7651.0
2024-07-11,Vasanth Stores,14.51,6417.73,93121.26,Orid Dhall,6093,4711.83
2024-11-24,Vasanth Stores,17.18,4019.23,69050.37,Moong Dhall,3791,3920.99
2024-08-09,Balaji & Co,8.61,9124.13,78558.76,Toor Dhall,8607,4452.49
2024-10-18,Balaji & Co,18.58,6815.54,126632.73,Orid Polish,6587,4246.27
2024-11-17,Vasanth Stores,1.09,5247.42,5719.69,Orid Dust,4951,323.1
2024-11-27,Vasanth Stores,3.71,8503.55,31548.17,Toor Dhall,7977,1953.5
2024-04-02,Balaji & Co,6.13,3899.93,23906.57,Moong Dust,3712,1152.01
2024-07-31,Ganesh Suppliers,9.0,6660.14,59941.26,Orid Dhall,6315,3106.26
2024-09-22,Ganesh Suppliers,0.85,5287.53,4494.4,Orid Dust,5107,153.45
2024-07-19,Sri Traders,7.52,8055.53,60577.59,Toor Dust,7810,1846.39
2024-09-12,Balaji & Co,14.85,5537.97,82238.85,Orid Polish,5284,3771.45
2024-07-22,Sri Traders,0.17,3664.77,623.01,Moong Dust,3503,27.5
2025-01-16,Vasanth Stores,6.9,8632.12,59561.63,Toor Dust,8220,2843.63
2025-01-14,Balaji & Co,20.97,6961.02,145972.59,Orid Polish,6586,7864.17
2024-10-08,Ganesh Suppliers,20.98,5960.0,125040.8,Orid Dhall,5580,7972.4
2024-11-24,Sri Traders,3.88,5066.12,19656.55,Orid Dust,4838,885.11
2024-04-30,Ganesh Suppliers,6.82,3819.22,26047.08,Moong Dhall,3574,1672.4
2024-09-02,Ganesh Suppliers,5.61,3642.99,20437.17,Moong Dust,3478,925.59
2024-09-21,Amman Agencies,2.88,5411.5,15585.12,Orid Dust,5405.4,17.57
2024-10-13,Vasanth Stores,6.56,7883.93,51718.58,Toor Dust,7497,2538.26
2024-04-28,Balaji & Co,0.37,6383.09,2361.74,Toor Dust,6196,69.22
2024-05-22,Balaji & Co,6.49,5243.46,34030.06,Orid Dhall,5088,1008.94
2024-12-27,Ganesh Suppliers,16.64,5719.94,95179.8,Orid Dhall,5456,4391.96
2024-06-23,Ganesh Suppliers,20.76,5634.21,116966.2,Orid Polish,5443,3969.52
2024-10-08,Ganesh Suppliers,7.96,7290.93,58035.8,Toor Dust,6934,2841.16
2024-05-06,Vasanth Stores,6.39,6302.57,40273.42,Orid Dhall,5978,2074.0
2025-01-03,Sri Traders,3.9,5821.53,22703.97,Orid Dust,5624,770.37
2024-04-01,Ganesh Suppliers,4.72,5048.78,23830.24,Orid Dust,4816,1098.72
2025-03-21,Balaji & Co,9.08,6673.81,60598.19,Orid Dhall,6296,3430.51
2024-12-06,Balaji & Co,5.0,5038.5,25192.5,Orid Dust,4844,972.5
2025-03-14,Ganesh Suppliers,13.62,5496.16,74857.7,Orid Dhall,5185,4238.0
2025-01-31,Ganesh Suppliers,14.56,6914.25,100671.48,Orid Polish,6474,6410.04
2024-09-14,Ganesh Suppliers,14.82,5827.63,86365.48,Orid Polish,5518,4588.72
2025-03-02,Balaji & Co,18.34,8274.96,151762.77,Toor Dhall,7958,5813.05
2024-08-07,Ganesh Suppliers,1.86,8033.23,14941.81,Toor Dhall,7764,500.77
2024-07-11,Vasanth Stores,18.47,6338.27,117067.85,Orid Dhall,6121,4012.98
2024-04-25,Ganesh Suppliers,2.39,7393.85,17671.3,Toor Dust,7463.4,-166.23
2024-08-30,Ganesh Suppliers,8.18,4221.35,34530.64,Moong Dhall,3973,2031.5
2024-10-23,Amman Agencies,8.44,3694.42,31180.9,Moong Dhall,3514,1522.74
2024-11-12,Sri Traders,23.08,8556.72,197489.1,Toor Dhall,8278,6432.86
2024-05-20,Balaji & Co,5.5,3776.68,20771.74,Moong Dust,3551,1241.24
2024-07-08,Ganesh Suppliers,20.29,6078.94,123341.69,Orid Dhall,5722,7242.31
2024-05-24,Ganesh Suppliers,7.43,3297.07,24497.23,Moong Dust,3120,1315.63
2024-05-22,Amman Agencies,8.31,5680.87,47208.03,Orid Polish,5499,1511.34
2024-11-24,Balaji & Co,21.93,5596.2,122724.67,Orid Dhall,5431,3622.84
2024-11-27,Ganesh Suppliers,19.5,9181.76,179044.32,Toor Dhall,8691,9569.82
2024-10-20,Balaji & Co,1.83,5868.7,10739.72,Orid Dust,5685,336.17
2024-07-01,Sri Traders,6.21,5508.61,34208.47,Orid Dust,5326,1134.01
2025-01-04,Sri Traders,3.63,5377.36,19519.82,Orid Dust,5216,585.74
2024-04-06,Balaji & Co,8.58,4731.47,40596.01,Moong Dhall,4422,2655.25
2024-10-03,Ganesh Suppliers,1.0,3821.08,3821.08,Moong Dust,3676,145.08
2024-10-07,Sri Traders,3.54,8227.04,29123.72,Toor Dust,7710,1830.32
2025-01-22,Vasanth Stores,4.09,9149.23,37420.35,Toor Dhall,8587,2299.52
2024-04-15,Amman Agencies,21.27,8290.59,176340.85,Toor Dhall,7916,7967.53
2024-10-10,Balaji & Co,7.92,7075.63,56038.99,Orid Polish,6775,2380.99
2024-04-26,Amman Agencies,2.5,8182.63,20456.58,Toor Dust,7845,844.08
2024-05-27,Amman Agencies,18.52,7122.76,131913.52,Orid Polish,6842,5199.68
2024-05-26,Sri Traders,3.18,5454.18,17344.29,Orid Polish,5219,747.87
2025-01-31,Amman Agencies,1.35,4146.87,5598.27,Moong Dust,3913,315.72
2024-11-26,Balaji & Co,7.6,6067.4,46112.24,Orid Dust,5689,2875.84
2025-01-29,Ganesh Suppliers,7.79,5473.36,42637.47,Orid Dust,5124,2721.51
2024-08-03,Vasanth Stores,13.49,6093.13,82196.32,Orid Dhall,5885,2807.67
2025-01-19,Ganesh Suppliers,3.53,5705.27,20139.6,Orid Dust,5456,879.92
2024-04-22,Sri Traders,18.92,9010.97,170487.55,Toor Dhall,8677,6318.71
2024-10-25,Balaji & Co,4.85,5565.8,26994.13,Orid Polish,5388,862.33
2024-11-15,Balaji & Co,15.11,8898.57,134457.39,Toor Dhall,8360,8137.79
2024-12-24,Ganesh Suppliers,1.89,6939.12,13114.94,Toor Dust,6659,529.43
2024-04-10,Amman Agencies,0.59,8871.07,5233.93,Toor Dust,8336,315.69
2024-04-15,Amman Agencies,0.67,3669.74,2458.73,Moong Dust,3455,143.88
2024-08-10,Ganesh Suppliers,16.77,7742.29,129838.2,Toor Dhall,7269,7937.07
2024-04-08,Amman Agencies,13.89,5502.94,76435.84,Orid Dhall,5309,2693.83
2024-05-09,Amman Agencies,7.14,6412.46,45784.96,Orid Dust,6054,2559.4
2024-11-30,Balaji & Co,6.97,6120.25,42658.14,Orid Dust,5787,2322.75
2024-10-29,Amman Agencies,2.3,7735.68,17792.06,Toor Dust,7354,877.86
2024-09-10,Ganesh Suppliers,24.53,5835.34,143140.89,Orid Polish,5804.4,758.96
2024-07-03,Sri Traders,0.52,5257.92,2734.12,Orid Dust,4952,159.08
2024-04-06,Balaji & Co,0.75,6331.03,4748.27,Orid Dust,5994,252.77
2024-07-05,Vasanth Stores,2.34,5108.46,11953.8,Orid Dust,4943,387.18
2024-05-25,Balaji & Co,2.94,3140.46,9232.95,Moong Dust,3009,386.49
2024-06-24,Balaji & Co,21.57,5570.15,120148.14,Orid Dhall,5233,7272.33
2024-10-27,Amman Agencies,1.2,7376.89,8852.27,Toor Dust,7153,268.67
2024-07-29,Sri Traders,3.72,3818.42,14204.52,Moong Dust,3581,883.2
2024-11-10,Balaji & Co,9.89,6654.9,65816.96,Orid Dhall,6448,2046.24
2024-10-05,Balaji & Co,11.99,6254.4,74990.26,Orid Polish,5943,3733.69
2025-03-20,Balaji & Co,4.47,3299.28,14747.78,Moong Dust,3096,908.66
2025-01-14,Vasanth Stores,22.65,5754.75,130345.09,Orid Dhall,5442,7083.79
2024-04-09,Amman Agencies,3.37,6425.06,21652.45,Orid Dhall,6101,1092.08
2024-10-22,Balaji & Co,2.71,5662.98,15346.68,Orid Dust,5401,709.97
2024-06-04,Balaji & Co,2.42,3875.21,9378.01,Moong Dust,3704,414.33
2024-05-18,Balaji & Co,3.12,7476.76,23327.49,Toor Dhall,7035,1378.29
2024-04-21,Vasanth Stores,7.99,4096.68,32732.47,Moong Dust,4083.45,105.7
2024-04-20,Ganesh Suppliers,2.5,6820.86,17052.15,Orid Dhall,6413,1019.65
2024-05-28,Sri Traders,6.31,8691.37,54842.54,Toor Dhall,8244,2822.9
2024-04-03,Ganesh Suppliers,5.95,6315.66,37578.18,Orid Dust,6129,1110.63
2024-10-03,Vasanth Stores,13.15,5628.18,74010.57,Orid Polish,5395,3066.32
2024-05-05,Amman Agencies,7.97,5975.71,47626.41,Orid Dust,5613,2890.8
2024-08-15,Sri Traders,1.4,5943.9,8321.46,Orid Polish,5666,389.06
2024-07-14,Ganesh Suppliers,2.77,7330.79,20306.29,Toor Dust,7108,617.13
2024-07-07,Balaji & Co,3.84,4111.48,15788.08,Moong Dust,3930,696.88
2024-09-11,Sri Traders,0.86,5415.83,4657.61,Orid Dust,5120,254.41
2024-09-09,Ganesh Suppliers,3.64,4275.67,15563.44,Moong Dhall,4048,828.72
2024-08-19,Amman Agencies,5.14,7946.79,40846.5,Toor Dust,7445,2579.2
2024-10-21,Vasanth Stores,3.79,5502.1,20852.96,Orid Dhall,5243,981.99
2024-06-20,Amman Agencies,5.36,6244.19,33468.86,Orid Dust,6031,1142.7
2024-10-09,Amman Agencies,4.82,3854.92,18580.71,Moong Dhall,3738,563.55
2024-10-08,Amman Agencies,2.28,4352.37,9923.4,Moong Dhall,4168,420.36
2025-01-19,Vasanth Stores,8.12,8966.17,72805.3,Toor Dhall,8890.35,615.66
2024-08-28,Balaji & Co,5.38,3562.88,19168.29,Moong Dust,3343,1182.95
2024-05-31,Ganesh Suppliers,3.52,5857.73,20619.21,Orid Dhall,5605,889.61
2024-11-20,Vasanth Stores,3.15,3297.53,10387.22,Moong Dust,3110,590.72
2024-04-28,Sri Traders,13.0,5974.72,77671.36,Orid Dhall,5687,3740.36
2024-06-30,Vasanth Stores,22.09,6687.92,147736.15,Orid Dhall,6461,5012.66
2024-04-14,Sri Traders,1.99,6954.42,13839.3,Orid Polish,6751,404.81
2024-09-17,Amman Agencies,17.71,8167.08,144638.99,Toor Dhall,7762,7173.97
2024-10-12,Amman Agencies,6.24,3923.85,24484.82,Moong Dust,3733,1190.9
2024-10-19,Ganesh Suppliers,2.03,3364.55,6830.04,Moong Dust,3236,260.96
2024-04-21,Ganesh Suppliers,1.01,3864.24,3902.88,Moong Dust,3612,254.76
2024-09-23,Vasanth Stores,1.55,3668.04,5685.46,Moong Dust,3477,296.11
2024-10-05,Vasanth Stores,22.36,9122.76,203984.91,Toor Dhall,8767,7954.79
2024-07-09,Vasanth Stores,2.73,5434.56,14836.35,Orid Dust,5162,744.09
2024-04-22,Sri Traders,11.01,4287.04,47200.31,Moong Dhall,4016,2984.15
2024-05-05,Amman Agencies,14.54,6652.75,96730.99,Orid Dhall,6389,3834.93
2024-06-22,Sri Traders,10.39,4298.07,44656.95,Moong Dhall,4169,1341.04
2024-10-13,Amman Agencies,6.13,6241.82,38262.36,Orid Dust,5989,1549.79
2024-08-28,Vasanth Stores,2.73,3344.07,9129.31,Moong Dust,3188,426.07
2024-11-25,Amman Agencies,18.54,6321.19,117194.86,Orid Dhall,6133,3489.04
2024-05-18,Balaji & Co,12.07,5789.74,69882.16,Orid Dhall,5436,4269.64
2024-04-17,Balaji & Co,2.27,8359.66,18976.43,Toor Dust,7970,884.53
2024-11-11,Amman Agencies,5.07,6454.9,32726.34,Orid Polish,6185,1368.39
2024-08-12,Sri Traders,2.7,5427.1,14653.17,Orid Dust,5191,637.47
2025-01-09,Sri Traders,23.99,8173.29,196077.23,Toor Dhall,7709,11138.32
2024-07-09,Vasanth Stores,18.4,4070.45,74896.28,Moong Dhall,3828,4461.08
2024-09-06,Balaji & Co,3.82,6495.26,24811.89,Orid Dhall,6222,1043.85
2024-12-24,Balaji & Co,4.98,7848.04,39083.24,Toor Dust,7615,1160.54
2024-10-20,Sri Traders,1.64,6574.4,10782.02,Orid Dust,6171,661.58
2025-01-19,Ganesh Suppliers,6.45,4196.07,27064.65,Moong Dust,3933,1696.8
2024-09-14,Sri Traders,3.68,3182.09,11710.09,Moong Dust,3179.4,9.9
2024-09-24,Amman Agencies,5.64,4084.66,23037.48,Moong Dust,3905,1013.28
2024-08-27,Balaji & Co,20.72,4611.89,95558.36,Moong Dhall,4418,4017.4
2024-05-23,Balaji & Co,1.12,5141.16,5758.1,Orid Dust,4979,181.62
2024-08-21,Balaji & Co,6.96,5652.8,39343.49,Orid Dust,5366,1996.13
2024-07-11,Balaji & Co,14.43,7543.98,108859.63,Toor Dhall,7214,4761.61
2024-09-03,Vasanth Stores,8.34,4181.49,34873.63,Moong Dhall,3919,2189.17
2024-08-30,Balaji & Co,7.12,5060.41,36030.12,Orid Dust,4868,1369.96
2024-05-25,Balaji & Co,8.34,6286.15,52426.49,Orid Dhall,6008,2319.77
2024-12-01,Amman Agencies,2.3,6060.21,13938.48,Orid Dust,5752,708.88
2024-06-03,Vasanth Stores,1.49,6259.96,9327.34,Orid Dust,5876,572.1
2024-04-11,Amman Agencies,3.3,6404.74,21135.64,Orid Dust,6150,840.64
2024-10-23,Vasanth Stores,4.02,4024.29,16177.65,Moong Dust,3883,567.99
2024-04-12,Sri Traders,21.39,6359.04,136019.87,Orid Polish,6037,6888.44
2024-09-05,Balaji & Co,2.59,5498.07,14240.0,Orid Polish,5276,575.16
2024-08-13,Ganesh Suppliers,4.55,4543.26,20671.83,Moong Dhall,4394,679.13
2024-11-08,Ganesh Suppliers,7.92,6787.24,53754.94,Toor Dust,6385,3185.74
2024-08-05,Ganesh Suppliers,9.59,8302.18,79617.91,Toor Dhall,7815,4672.06
2024-12-13,Balaji & Co,0.82,8321.54,6823.66,Toor Dust,7780,444.06
2024-06-26,Vasanth Stores,6.5,3809.61,24762.47,Moong Dhall,3656,998.47
2024-06-10,Amman Agencies,6.89,4703.16,32404.77,Moong Dhall,4399,2095.66
2024-04-08,Amman Agencies,8.34,5632.56,46975.55,Orid Polish,5426,1722.71
2024-07-19,Ganesh Suppliers,7.65,7384.63,56492.42,Toor Dhall,7081,2322.77
2024-09-06,Amman Agencies,15.57,5561.83,86597.69,Orid Dhall,5302,4045.55
2024-07-31,Balaji & Co,16.38,8578.73,140519.6,Toor Dhall,8192,6334.64
2024-06-24,Sri Traders,15.46,6466.79,99976.57,Orid Polish,6187,4325.55
2024-07-04,Ganesh Suppliers,17.46,7944.82,138716.56,Toor Dhall,7547,6945.94
2024-04-20,Balaji & Co,2.23,3416.71,7619.26,Moong Dust,3228,420.82
2025-02-24,Amman Agencies,20.56,4316.78,88753.0,Moong Dhall,4167,3079.48
2024-08-25,Balaji & Co,3.38,3810.39,12879.12,Moong Dhall,3576,792.24
2024-10-13,Sri Traders,5.61,3336.63,18718.49,Moong Dust,3143,1086.26
2024-08-04,Balaji & Co,2.52,5982.25,15075.27,Orid Dhall,5721,658.35
2024-04-10,Sri Traders,3.84,5245.0,20140.8,Orid Dhall,5033,814.08
2024-05-07,Balaji & Co,0.59,4082.4,2408.62,Moong Dust,3850,137.12
2024-08-24,Balaji & Co,22.77,6140.64,139822.37,Orid Polish,5770,8439.47
2024-10-11,Balaji & Co,5.94,5824.62,34598.24,Orid Dust,5462,2153.96
2024-10-24,Balaji & Co,14.16,6021.08,85258.49,Orid Polish,5713,4362.41
2025-01-22,Amman Agencies,6.29,5274.39,33175.91,Orid Dust,5084,1197.55
2024-09-19,Vasanth Stores,10.77,4538.98,48884.81,Moong Dhall,4405,1442.96
2024-06-05,Ganesh Suppliers,2.41,3554.57,8566.51,Moong Dust,3608.85,-130.82
2024-10-16,Vasanth Stores,7.06,3821.39,26979.01,Moong Dust,3572,1760.69
2024-06-15,Ganesh Suppliers,9.62,4677.47,44997.26,Moong Dhall,4453,2159.4
2024-09-09,Ganesh Suppliers,3.38,4197.62,14187.96,Moong Dhall,4066,444.88
2024-05-08,Amman Agencies,5.99,8589.3,51449.91,Toor Dust,8137,2709.28
2024-04-30,Amman Agencies,1.76,7634.9,13437.42,Toor Dhall,7213,742.54
2024-05-30,Ganesh Suppliers,6.57,7743.75,50876.44,Toor Dust,7494,1640.86
2024-08-02,Amman Agencies,19.28,9308.54,179468.65,Toor Dhall,8774,10305.93
2024-08-06,Sri Traders,20.05,5854.69,117386.53,Orid Dhall,5587,5367.18
2025-01-08,Amman Agencies,15.14,6633.55,100431.95,Orid Dhall,6274,5443.59
2024-05-03,Balaji & Co,10.84,9281.13,100607.45,Toor Dhall,8754,5714.09
2024-10-01,Ganesh Suppliers,4.73,7780.12,36799.97,Toor Dhall,7425,1679.72
2024-12-05,Sri Traders,23.79,4070.97,96848.38,Moong Dhall,3930,3353.68
2024-04-30,Amman Agencies,13.45,4207.49,56590.74,Moong Dhall,4024,2467.94
2024-10-04,Vasanth Stores,19.32,6421.37,124060.87,Orid Polish,6199,4296.19
2024-10-31,Amman Agencies,2.5,4131.08,10327.7,Moong Dhall,3974,392.7
2024-11-30,Ganesh Suppliers,6.91,5621.03,38841.32,Orid Dust,5327,2031.75
2024-07-31,Vasanth Stores,5.6,4000.98,22405.49,Moong Dhall,3752,1394.29
2024-06-24,Vasanth Stores,8.58,4318.82,37055.48,Moong Dhall,4185,1148.18
2024-05-14,Balaji & Co,1.95,5450.11,10627.71,Orid Dhall,5258,374.61
2024-08-03,Vasanth Stores,2.33,3745.97,8728.11,Moong Dust,3600,340.11
2025-02-20,Ganesh Suppliers,20.77,7624.84,158367.93,Toor Dhall,7188,9073.17
2024-06-12,Sri Traders,17.83,7153.75,127551.36,Orid Polish,6854,5344.54
2024-10-27,Amman Agencies,8.15,6062.14,49406.44,Orid Polish,5743,2600.99
2024-11-14,Amman Agencies,0.97,5300.76,5141.74,Orid Dust,5113,182.13
2024-11-21,Amman Agencies,3.31,6115.66,20242.83,Orid Dust,5741,1240.12
2024-06-09,Ganesh Suppliers,3.17,7793.46,24705.27,Toor Dust,7457,1066.58
2024-08-02,Ganesh Suppliers,8.94,7211.83,64473.76,Orid Polish,6915,2653.66
2024-08-12,Vasanth Stores,13.94,6517.04,90847.54,Orid Dhall,6221,4126.8
2024-10-23,Vasanth Stores,21.05,8942.99,188249.94,Toor Dhall,8490,9535.44
2024-07-20,Sri Traders,6.16,8437.95,51977.77,Toor Dust,8042,2439.05
2025-03-24,Balaji & Co,0.82,6323.68,5185.42,Toor Dust,6073,205.56
2024-07-15,Vasanth Stores,6.05,7845.48,47465.15,Toor Dust,7553,1769.5
2024-12-18,Vasanth Stores,2.79,6156.94,17177.86,Orid Dust,5768,1085.14
2024-07-03,Amman Agencies,5.6,6243.04,34961.02,Orid Dust,5910,1865.02
2024-10-25,Vasanth Stores,8.09,5976.46,48349.56,Orid Dhall,5749,1840.15
2024-04-26,Ganesh Suppliers,18.21,7962.51,144997.31,Toor Dhall,7664,5435.87
2024-05-26,Sri Traders,20.82,7657.62,159431.65,Toor Dhall,7253,8424.19
2024-07-28,Ganesh Suppliers,5.37,8511.49,45706.7,Toor Dhall,8037,2548.01
2024-06-20,Sri Traders,7.18,6246.48,44849.73,Orid Dust,6058,1353.29
2024-08-30,Amman Agencies,5.34,4080.48,21789.76,Moong Dust,3946,718.12
2024-06-23,Amman Agencies,20.05,5692.6,114136.63,Orid Polish,5381,6247.58
2024-12-18,Sri Traders,0.63,5739.04,3615.6,Orid Dust,5568,107.76
2024-04-13,Balaji & Co,6.05,4040.09,24442.54,Moong Dhall,3898,859.64
2024-04-06,Sri Traders,3.05,4168.92,12715.21,Moong Dhall,4033,414.56
2024-09-17,Balaji & Co,16.25,5816.57,94519.26,Orid Polish,5483,5420.51
2024-04-14,Sri Traders,10.22,6765.99,69148.42,Orid Polish,6407,3668.88
2024-05-19,Vasanth Stores,3.11,6051.64,18820.6,Orid Dust,5668,1193.12
2024-08-24,Amman Agencies,3.02,3193.83,9645.37,Moong Dust,3239.25,-137.16
2024-09-22,Sri Traders,0.8,4297.43,3437.94,Moong Dhall,4245.15,41.82
2024-07-16,Vasanth Stores,6.82,3599.44,24548.18,Moong Dust,3365,1598.88
2024-06-18,Sri Traders,2.17,8169.63,17728.1,Toor Dust,7675,1073.35
2024-04-06,Balaji & Co,11.6,6764.53,78468.55,Orid Polish,6439,3776.15
2024-10-23,Sri Traders,22.75,5550.19,126266.82,Orid Dhall,5463.15,1980.16
2024-06-26,Balaji & Co,5.6,5033.98,28190.29,Orid Dust,4868,929.49
2024-04-21,Vasanth Stores,19.87,4215.94,83770.73,Moong Dhall,3951,5264.36
2024-07-28,Amman Agencies,4.22,6692.98,28244.38,Toor Dust,6357,1417.84
2024-04-01,Ganesh Suppliers,4.41,3727.04,16436.25,Moong Dust,3575,670.5
2024-05-26,Vasanth Stores,9.55,5643.89,53899.15,Orid Dhall,5378,2539.25
2025-01-01,Balaji & Co,0.49,7510.05,3679.92,Toor Dust,7020,240.12
2024-10-18,Vasanth Stores,24.45,5423.79,132611.67,Orid Dhall,5149,6718.62
2024-04-20,Ganesh Suppliers,0.5,6364.23,3182.11,Orid Dust,6000,182.11
2024-11-18,Sri Traders,4.52,6057.56,27380.17,Orid Polish,5827,1042.13
2024-07-10,Amman Agencies,0.19,7530.15,1430.73,Toor Dust,7055,90.28
2024-04-01,Balaji & Co,7.79,6426.53,50062.67,Orid Dust,6396.6,233.16
2024-09-14,Amman Agencies,0.1,5235.94,523.59,Orid Dust,5045,19.09
2025-01-15,Vasanth Stores,24.73,7216.18,178456.13,Orid Polish,6987,5667.62
2024-11-10,Vasanth Stores,7.53,5676.38,42743.14,Orid Dust,5454,1674.52
2024-07-24,Vasanth Stores,8.5,4257.52,36188.92,Moong Dhall,4023,1993.42
2024-10-25,Vasanth Stores,0.34,3581.68,1217.77,Moong Dust,3466,39.33
2024-11-21,Balaji & Co,7.24,7060.97,51121.42,Toor Dust,6663,2881.3
2025-02-08,Ganesh Suppliers,6.06,7417.36,44949.2,Toor Dhall,7126,1765.64
2024-04-15,Balaji & Co,22.11,5484.23,121256.33,Orid Polish,5205,6173.78
2024-04-12,Vasanth Stores,14.65,6255.01,91635.9,Orid Dhall,6050,3003.4
2024-11-16,Sri Traders,0.55,8349.97,4592.48,Toor Dust,7890,252.98
2024-04-20,Amman Agencies,7.41,8468.74,62753.36,Toor Dust,8042,3162.14
2024-07-08,Sri Traders,6.25,4594.4,28715.0,Moong Dhall,4336,1615.0
2024-10-05,Sri Traders,7.25,6306.78,45724.15,Orid Polish,6081,1636.9
2024-04-25,Amman Agencies,6.54,6419.11,41980.98,Orid Dust,6047,2433.6
2024-08-09,Sri Traders,4.93,3875.18,19104.64,Moong Dust,3707,829.13
2024-07-26,Sri Traders,21.13,4619.24,97604.54,Moong Dhall,4369,5287.57
2024-05-02,Balaji & Co,17.18,5741.44,98637.94,Orid Dhall,5411,5676.96
2024-06-24,Ganesh Suppliers,5.51,8716.21,48026.32,Toor Dhall,8194,2877.38
2024-04-14,Sri Traders,18.18,7155.9,130094.26,Orid Polish,6740,7561.06
2024-11-29,Balaji & Co,15.13,9171.77,138768.88,Toor Dhall,8613,8454.19
2025-01-08,Amman Agencies,24.7,6674.83,164868.3,Orid Polish,6342,8220.9
2024-08-05,Sri Traders,13.69,3877.61,53084.48,Moong Dhall,3934.35,-776.77
2024-10-14,Ganesh Suppliers,17.12,5611.14,96062.72,Orid Polish,5417,3323.68
2024-04-16,Sri Traders,3.51,6643.43,23318.44,Orid Polish,6426,763.18
2025-01-11,Amman Agencies,24.0,4107.71,98585.04,Moong Dhall,3906,4841.04
2024-08-01,Ganesh Suppliers,14.14,5761.97,81474.26,Orid Polish,5449,4425.4
2024-06-20,Sri Traders,20.67,6284.97,129910.33,Orid Polish,5947,6985.84
2024-11-14,Balaji & Co,0.32,4164.1,1332.51,Moong Dhall,4038,40.35
2024-10-12,Ganesh Suppliers,13.43,8170.84,109734.38,Toor Dhall,7659,6874.01
2024-10-14,Vasanth Stores,0.69,8750.08,6037.56,Toor Dust,8324,294.0
2025-01-09,Vasanth Stores,24.29,9058.06,220020.28,Toor Dhall,8644,10057.52
