Date,Party Name,Amount,Expense Type,Product
2024-07-08,Balaji & Co,47803.91,Packing,Moong Dhall
2024-06-29,Balaji & Co,38568.61,Salary,Moong Dust
2024-05-28,Ganesh Suppliers,53315.07,Transport,Orid Polish
2024-09-11,Vasanth Stores,75053.8,Transport,Orid Dust
2024-10-22,Sri Traders,25813.85,Transport,Moong Dhall
2024-06-17,Ganesh Suppliers,68990.96,Salary,Toor Dust
2024-09-23,Ganesh Suppliers,52564.94,Transport,Moong Dhall
2024-09-05,Balaji & Co,52795.99,Salary,Moong Dhall
2024-06-28,Balaji & Co,60608.24,Transport,Orid Dhall
2024-10-24,Ganesh Suppliers,54915.1,Transport,Toor Dhall
2024-08-10,Amman Agencies,100000,Transport,Toor Dust
2024-04-08,Sri Traders,41042.52,Transport,Orid Dhall
2024-07-25,Sri Traders,87718.67,Transport,Toor Dust
2025-03-26,Ganesh Suppliers,20913.56,Packing,Orid Polish
2024-05-03,Ganesh Suppliers,49126.24,Salary,Orid Dust
2024-09-16,Amman Agencies,100000,Office Supplies,Toor Dhall
2024-08-14,Vasanth Stores,47909.31,Packing,Moong Dhall
2024-08-08,Balaji & Co,100000,Transport,Toor Dust
2024-08-23,Vasanth Stores,48938.57,Transport,Moong Dhall
2024-05-24,Sri Traders,48967.25,Salary,Orid Dust
2024-06-17,Ganesh Suppliers,35789.3,Transport,Moong Dhall
2025-03-08,Balaji & Co,21017.93,Transport,Orid Dust
2024-05-18,Ganesh Suppliers,57072.04,Transport,Orid Polish
2024-08-07,Sri Traders,100000,Maintenance,Toor Dhall
2024-10-02,Sri Traders,37701.23,Transport,Orid Polish
2025-03-10,Vasanth Stores,18699.37,Salary,Moong Dhall
2024-04-01,Amman Agencies,28211.88,Packing,Moong Dust
2024-05-19,Sri Traders,27423.9,Maintenance,Moong Dust
2024-06-05,Sri Traders,40902.77,Salary,Moong Dust
2024-08-20,Vasanth Stores,97315.66,Office Supplies,Orid Polish
2024-05-03,Amman Agencies,61317.45,Transport,Toor Dust
2024-07-16,Ganesh Suppliers,56229.85,Packing,Orid Dhall
2024-10-23,Sri Traders,22678.71,Packing,Moong Dust
2024-08-24,Ganesh Suppliers,100000,Transport,Toor Dhall
2025-02-26,Ganesh Suppliers,29184.45,Transport,Orid Polish
2024-08-14,Vasanth Stores,60326.21,Maintenance,Moong Dhall
2024-11-28,Sri Traders,31649.72,Maintenance,Orid Polish
2024-11-20,Vasanth Stores,36439.6,Office Supplies,Toor Dhall
2024-05-11,Ganesh Suppliers,73484.47,Transport,Toor Dhall
2024-10-21,Vasanth Stores,51115.12,Maintenance,Toor Dhall
2024-08-02,Vasanth Stores,100000,Packing,Toor Dhall
2024-05-08,Vasanth Stores,48195.07,Transport,Orid Dust
2025-01-28,Balaji & Co,11536.13,Transport,Orid Dust
2024-05-16,Vasanth Stores,33165.9,Transport,Moong Dhall
2024-09-03,Vasanth Stores,57979.65,Transport,Orid Dust
2024-06-27,Ganesh Suppliers,40527.12,Packing,Moong Dust
2024-08-12,Balaji & Co,100000,Packing,Toor Dhall
2024-09-04,Balaji & Co,81389.02,Transport,Orid Polish
2024-04-01,Vasanth Stores,27943.91,Packing,Moong Dust
2024-04-20,Balaji & Co,58791.13,Office Supplies,Toor Dust
2024-09-18,Vasanth Stores,41383.96,Transport,Moong Dust
2024-09-18,Balaji & Co,62849.34,Transport,Orid Dhall
2025-02-05,Ganesh Suppliers,39980.82,Transport,Toor Dust
2024-09-10,Sri Traders,41943.69,Transport,Moong Dust
2025-03-20,Ganesh Suppliers,31973.9,Transport,Toor Dust
2024-04-19,Ganesh Suppliers,38398.1,Transport,Orid Polish
2024-11-06,Ganesh Suppliers,25644.68,Transport,Orid Polish
2024-05-28,Ganesh Suppliers,69876.78,Packing,Toor Dhall
2024-10-14,Amman Agencies,37363.0,Transport,Orid Dhall
2024-07-07,Sri Traders,87411.2,Office Supplies,Toor Dust
2024-04-17,Balaji & Co,64947.94,Transport,Toor Dhall
2025-02-07,Vasanth Stores,35034.71,Transport,Toor Dhall
2024-06-02,Vasanth Stores,34201.61,Transport,Moong Dhall
2024-05-18,Sri Traders,44019.91,Packing,Orid Dust
2024-10-13,Sri Traders,35650.27,Packing,Orid Dust
2024-07-19,Amman Agencies,36839.85,Maintenance,Moong Dust
2024-06-14,Ganesh Suppliers,60338.36,Packing,Orid Dust
2024-05-09,Sri Traders,36461.2,Transport,Moong Dhall
2024-05-24,Vasanth Stores,46182.59,Transport,Orid Dust
2024-07-01,Sri Traders,35802.61,Salary,Moong Dust
2025-01-21,Amman Agencies,12853.22,Packing,Toor Dust
2024-10-04,Balaji & Co,33365.61,Packing,Orid Dust
2024-06-15,Ganesh Suppliers,29700.96,Salary,Moong Dust
2024-09-03,Amman Agencies,85441.2,Packing,Toor Dhall
2024-05-22,Amman Agencies,42047.48,Transport,Orid Dust
2024-05-23,Sri Traders,52313.64,Packing,Toor Dust
2024-09-12,Sri Traders,100000,Maintenance,Toor Dhall
2025-02-15,Balaji & Co,21249.1,Transport,Moong Dhall
2024-09-03,Vasanth Stores,59061.9,Maintenance,Orid Dust
2024-07-15,Vasanth Stores,59691.26,Office Supplies,Orid Polish
2024-09-05,Ganesh Suppliers,81567.76,Transport,Orid Polish
2024-09-03,Balaji & Co,78810.43,Packing,Orid Polish
2024-06-24,Ganesh Suppliers,34250.16,Transport,Moong Dhall
2024-09-23,Ganesh Suppliers,55264.11,Transport,Moong Dhall
2024-05-23,Vasanth Stores,61737.39,Transport,Orid Polish
2024-04-20,Ganesh Suppliers,57898.58,Transport,Toor Dhall
2024-09-25,Amman Agencies,77847.23,Transport,Orid Dhall
2024-08-15,Amman Agencies,58939.45,Packing,Moong Dhall
2024-12-25,Amman Agencies,17572.47,Packing,Toor Dust
2024-09-18,Sri Traders,96302.76,Maintenance,Toor Dust
2024-08-14,Balaji & Co,94447.76,Transport,Toor Dust
2024-10-11,Vasanth Stores,24283.9,Transport,Moong Dust
2024-08-30,Sri Traders,53408.94,Transport,Moong Dust
2024-07-15,Sri Traders,83879.25,Transport,Toor Dhall
2024-06-10,Vasanth Stores,61043.53,Transport,Orid Polish
2024-06-29,Ganesh Suppliers,47291.01,Transport,Orid Dust
2024-07-24,Vasanth Stores,64902.88,Salary,Orid Polish
2024-08-14,Ganesh Suppliers,100000,Packing,Toor Dhall
2024-06-07,Amman Agencies,61499.35,Salary,Toor Dust
2024-06-01,Sri Traders,75535.69,Transport,Toor Dust
2024-07-05,Vasanth Stores,58907.31,Salary,Orid Polish
2024-04-28,Ganesh Suppliers,26675.57,Office Supplies,Moong Dust
2024-06-15,Amman Agencies,75630.19,Maintenance,Toor Dhall
2024-10-10,Sri Traders,32253.51,Transport,Orid Polish
2024-06-25,Amman Agencies,33723.32,Packing,Moong Dhall
2025-01-06,Vasanth Stores,13738.96,Office Supplies,Orid Polish
2025-01-18,Vasanth Stores,12073.24,Transport,Orid Dust
2024-08-31,Balaji & Co,100000,Transport,Toor Dhall
2024-09-11,Amman Agencies,76975.87,Packing,Orid Dust
2024-07-25,Ganesh Suppliers,49170.91,Office Supplies,Orid Dhall
2024-11-21,Sri Traders,16131.97,Office Supplies,Moong Dust
2024-10-08,Vasanth Stores,52906.65,Transport,Toor Dhall
2024-08-06,Balaji & Co,100000,Packing,Toor Dust
2024-04-18,Ganesh Suppliers,46673.83,Packing,Toor Dust
2024-05-28,Ganesh Suppliers,64579.99,Office Supplies,Toor Dust
2024-09-23,Ganesh Suppliers,80285.15,Office Supplies,Orid Dhall
2024-05-18,Sri Traders,44949.38,Salary,Orid Dhall
2024-04-28,Vasanth Stores,46778.03,Transport,Orid Dhall
2024-09-07,Sri Traders,93679.42,Salary,Toor Dhall
2024-11-15,Balaji & Co,18163.56,Salary,Moong Dhall
2025-02-09,Ganesh Suppliers,19546.52,Packing,Moong Dhall
2025-03-17,Sri Traders,24980.12,Packing,Orid Dhall
2024-07-01,Ganesh Suppliers,61314.15,Packing,Orid Dhall
2024-05-10,Sri Traders,50349.5,Office Supplies,Orid Polish
2024-08-03,Vasanth Stores,51694.21,Packing,Moong Dhall
2024-06-20,Ganesh Suppliers,47460.83,Salary,Orid Dhall
2024-08-28,Sri Traders,52471.7,Transport,Moong Dust
2024-08-04,Sri Traders,44067.55,Transport,Moong Dust
2024-07-08,Sri Traders,92936.54,Salary,Toor Dhall
2024-05-23,Balaji & Co,40992.81,Packing,Orid Dust
2025-03-25,Vasanth Stores,13725.01,Transport,Moong Dhall
2024-07-20,Ganesh Suppliers,37961.84,Packing,Moong Dhall
2024-11-14,Ganesh Suppliers,36282.41,Packing,Toor Dhall
2024-08-22,Amman Agencies,100000,Maintenance,Toor Dust
2024-07-10,Sri Traders,64940.79,Transport,Orid Dhall
2024-06-01,Ganesh Suppliers,32405.24,Salary,Moong Dust
2024-09-21,Balaji & Co,100000,Transport,Toor Dhall
2025-02-14,Vasanth Stores,16576.69,Packing,Moong Dust
2024-07-08,Amman Agencies,61103.05,Packing,Orid Polish
2024-06-25,Ganesh Suppliers,36516.48,Maintenance,Moong Dust
2024-10-03,Balaji & Co,39629.92,Office Supplies,Orid Dhall
2024-04-12,Vasanth Stores,45981.71,Transport,Orid Polish
2024-05-14,Balaji & Co,72657.18,Packing,Toor Dust
2024-11-28,Ganesh Suppliers,15761.52,Packing,Moong Dust
2025-03-25,Ganesh Suppliers,12849.23,Transport,Moong Dust
2024-05-02,Amman Agencies,69948.58,Maintenance,Toor Dhall
2024-10-12,Balaji & Co,44887.11,Packing,Toor Dust
2024-05-24,Vasanth Stores,62492.04,Packing,Toor Dust
2024-07-05,Ganesh Suppliers,48962.77,Transport,Orid Dust
2024-07-30,Sri Traders,67423.96,Transport,Orid Dhall
2024-10-12,Balaji & Co,52239.0,Packing,Toor Dhall
2024-05-12,Vasanth Stores,28717.3,Transport,Moong Dust
2024-08-22,Amman Agencies,100000,Transport,Toor Dhall
2024-06-01,Sri Traders,60188.95,Transport,Orid Dhall
2025-02-14,Balaji & Co,20814.67,Transport,Moong Dhall
2024-07-14,Amman Agencies,40830.62,Transport,Moong Dhall
2024-06-06,Balaji & Co,55943.72,Transport,Orid Dust
2025-01-13,Balaji & Co,15216.94,Transport,Toor Dust
2025-03-29,Sri Traders,35682.04,Transport,Toor Dust
2024-04-06,Ganesh Suppliers,36269.07,Transport,Orid Dust
2025-03-06,Sri Traders,32827.84,Packing,Toor Dust
2025-02-11,Balaji & Co,17811.06,Packing,Moong Dhall
2024-09-30,Ganesh Suppliers,100000,Transport,Toor Dust
2024-09-28,Amman Agencies,100000,Maintenance,Toor Dhall
2024-06-08,Sri Traders,45202.65,Transport,Orid Dust
2024-09-26,Amman Agencies,100000,Packing,Toor Dhall
2024-08-27,Ganesh Suppliers,75725.75,Transport,Orid Dhall
2024-07-24,Sri Traders,90869.99,Office Supplies,Toor Dhall
2024-07-30,Amman Agencies,60884.34,Packing,Orid Dhall
2024-08-23,Amman Agencies,80135.23,Office Supplies,Orid Polish
2024-07-25,Ganesh Suppliers,56563.66,Salary,Orid Dhall
2024-09-20,Balaji & Co,67786.6,Packing,Orid Polish
2024-06-26,Balaji & Co,70102.6,Maintenance,Toor Dhall
2024-08-20,Sri Traders,93374.99,Packing,Orid Polish
2025-03-31,Amman Agencies,23568.62,Transport,Orid Dust
2024-11-12,Sri Traders,15249.41,Transport,Moong Dhall
2024-09-01,Balaji & Co,97782.36,Transport,Toor Dhall
2024-07-02,Amman Agencies,55948.45,Transport,Orid Polish
2024-05-06,Vasanth Stores,25055.51,Transport,Moong Dust
2024-10-31,Sri Traders,26255.55,Transport,Moong Dust
2024-06-07,Sri Traders,63346.42,Transport,Toor Dhall
2025-02-23,Vasanth Stores,42327.71,Transport,Toor Dust
2024-10-28,Ganesh Suppliers,25227.99,Salary,Moong Dhall
2024-11-24,Amman Agencies,35182.3,Packing,Toor Dhall
2024-06-18,Ganesh Suppliers,36649.08,Transport,Moong Dust
2024-08-26,Amman Agencies,72547.81,Office Supplies,Orid Dhall
2025-02-16,Ganesh Suppliers,19433.31,Packing,Moong Dhall
2024-07-02,Vasanth Stores,85925.38,Transport,Toor Dhall
2024-05-02,Ganesh Suppliers,70915.69,Office Supplies,Toor Dhall
2024-09-26,Vasanth Stores,39984.37,Transport,Moong Dust
2024-06-28,Vasanth Stores,49683.64,Packing,Orid Polish
2024-08-13,Ganesh Suppliers,100000,Packing,Toor Dust
2024-04-29,Vasanth Stores,67592.83,Office Supplies,Toor Dhall
2024-10-20,Sri Traders,37402.91,Transport,Toor Dust
2024-05-10,Sri Traders,30291.88,Packing,Moong Dust
2024-10-13,Ganesh Suppliers,54761.21,Office Supplies,Toor Dhall
2025-03-02,Amman Agencies,29894.56,Packing,Orid Polish
2024-09-09,Vasanth Stores,70877.82,Transport,Orid Polish
2024-09-10,Balaji & Co,74226.91,Transport,Orid Dust
2024-11-30,Vasanth Stores,30442.51,Packing,Orid Polish
2024-08-01,Ganesh Suppliers,86881.29,Transport,Orid Dhall
2024-06-25,Sri Traders,35517.94,Transport,Moong Dhall
2024-07-25,Vasanth Stores,45908.01,Packing,Orid Dust
2024-05-14,Amman Agencies,55117.81,Transport,Orid Polish
2024-08-22,Sri Traders,49644.46,Packing,Moong Dust
2024-09-19,Amman Agencies,69573.19,Packing,Orid Dhall
2024-09-21,Sri Traders,84410.56,Packing,Toor Dust
2024-07-05,Vasanth Stores,62661.25,Packing,Orid Dhall
2024-12-06,Sri Traders,13488.3,Transport,Orid Dhall
2024-10-12,Sri Traders,22153.75,Packing,Moong Dhall
2024-07-24,Balaji & Co,45682.71,Transport,Moong Dhall
2024-06-18,Balaji & Co,72599.53,Packing,Toor Dust
2024-08-09,Vasanth Stores,50652.98,Transport,Moong Dust
2024-08-18,Amman Agencies,71069.03,Packing,Orid Dhall
2024-09-15,Sri Traders,70611.17,Packing,Toor Dust
2025-03-19,Vasanth Stores,22703.3,Packing,Orid Dhall
2024-07-10,Vasanth Stores,36596.66,Office Supplies,Moong Dhall
2024-05-19,Vasanth Stores,56222.1,Maintenance,Toor Dhall
2024-07-27,Sri Traders,76930.16,Maintenance,Toor Dhall
2024-12-05,Ganesh Suppliers,10405.15,Packing,Moong Dust
2024-09-11,Amman Agencies,58130.18,Transport,Orid Dhall
2024-09-07,Balaji & Co,50561.86,Packing,Moong Dhall
2024-10-08,Balaji & Co,30226.47,Packing,Orid Dust
2024-04-14,Amman Agencies,30361.56,Packing,Moong Dhall
2024-09-07,Sri Traders,80216.35,Packing,Orid Dust
2025-01-08,Balaji & Co,16467.61,Transport,Toor Dust
2024-10-08,Sri Traders,50138.53,Office Supplies,Toor Dhall
2024-09-18,Balaji & Co,70993.29,Transport,Orid Dhall
2024-08-19,Sri Traders,95822.4,Packing,Toor Dust
2024-09-24,Vasanth Stores,94083.06,Packing,Toor Dust
2024-09-29,Ganesh Suppliers,95018.76,Transport,Toor Dhall
2024-11-28,Vasanth Stores,28694.62,Packing,Toor Dhall
2024-05-13,Sri Traders,36350.43,Packing,Moong Dhall
2024-09-11,Vasanth Stores,68311.68,Packing,Orid Dust
2024-09-18,Vasanth Stores,75990.78,Transport,Orid Dust
2024-06-17,Vasanth Stores,50519.07,Salary,Orid Polish
2024-06-20,Vasanth Stores,59226.71,Salary,Orid Dhall
2024-10-24,Vasanth Stores,26562.24,Transport,Moong Dhall
2024-09-20,Vasanth Stores,62500.54,Packing,Orid Dust
2024-05-08,Ganesh Suppliers,28313.94,Salary,Moong Dust
2024-07-12,Vasanth Stores,39227.67,Packing,Moong Dust
2024-05-02,Amman Agencies,47920.29,Transport,Orid Dhall
2024-07-26,Sri Traders,70114.3,Packing,Toor Dust
2024-07-28,Amman Agencies,58846.48,Maintenance,Orid Dust
2024-10-12,Vasanth Stores,47979.5,Office Supplies,Toor Dhall
2024-04-22,Balaji & Co,26993.93,Transport,Moong Dust
2024-05-26,Vasanth Stores,25478.01,Packing,Moong Dust
2024-04-26,Balaji & Co,50722.12,Maintenance,Toor Dust
2024-05-11,Sri Traders,34687.44,Maintenance,Moong Dhall
2024-08-19,Balaji & Co,87744.86,Transport,Toor Dust
2024-07-18,Vasanth Stores,62726.49,Transport,Orid Dhall
2025-03-22,Ganesh Suppliers,26526.48,Packing,Orid Dhall
2024-06-16,Ganesh Suppliers,37149.03,Transport,Moong Dust
2025-02-27,Sri Traders,25703.89,Transport,Orid Dhall
2024-05-30,Amman Agencies,29800.17,Packing,Moong Dust
2024-08-31,Balaji & Co,72036.92,Transport,Orid Dhall
2025-01-20,Vasanth Stores,8941.78,Transport,Moong Dhall
2024-05-11,Balaji & Co,32760.34,Maintenance,Moong Dhall
2024-12-02,Balaji & Co,14086.8,Transport,Orid Dust
2024-06-17,Vasanth Stores,56567.68,Transport,Orid Polish
2024-05-30,Ganesh Suppliers,31880.2,Maintenance,Moong Dhall
2024-06-09,Amman Agencies,50673.9,Transport,Orid Dust
2024-12-21,Vasanth Stores,15660.35,Maintenance,Orid Polish
2024-12-05,Vasanth Stores,11796.45,Packing,Moong Dhall
2024-09-05,Ganesh Suppliers,100000,Packing,Toor Dhall
2024-05-31,Vasanth Stores,34874.46,Transport,Moong Dhall
2024-04-27,Balaji & Co,41917.63,Packing,Orid Dhall
2024-08-30,Balaji & Co,84275.95,Transport,Orid Dust
2025-03-16,Amman Agencies,13084.08,Transport,Moong Dust
2024-08-30,Balaji & Co,91875.09,Transport,Orid Polish
2024-04-26,Amman Agencies,46063.55,Office Supplies,Orid Dust
2024-05-11,Amman Agencies,31402.35,Packing,Moong Dhall
2024-08-01,Vasanth Stores,74838.67,Packing,Orid Dust
2025-02-11,Balaji & Co,26446.7,Packing,Orid Dhall
2024-04-01,Sri Traders,63810.48,Transport,Toor Dhall
2024-05-15,Ganesh Suppliers,53123.63,Transport,Orid Polish
2025-02-27,Vasanth Stores,17037.88,Transport,Moong Dust
2024-07-13,Amman Agencies,69134.67,Transport,Toor Dust
2024-06-02,Sri Traders,74087.51,Transport,Toor Dust
2024-08-25,Ganesh Suppliers,56933.8,Packing,Moong Dust
2024-07-08,Vasanth Stores,79011.71,Packing,Toor Dhall
2024-07-04,Ganesh Suppliers,34268.14,Office Supplies,Moong Dust
2024-04-17,Ganesh Suppliers,28474.64,Office Supplies,Moong Dust
2024-08-08,Ganesh Suppliers,100000,Packing,Toor Dhall
2024-11-05,Amman Agencies,25697.88,Packing,Toor Dust
2024-08-28,Sri Traders,99383.95,Office Supplies,Toor Dust
2024-08-11,Vasanth Stores,50500.03,Maintenance,Moong Dhall
2024-04-01,Vasanth Stores,33744.92,Salary,Orid Dust
2025-03-03,Vasanth Stores,27770.83,Transport,Toor Dust
2024-08-23,Amman Agencies,70683.57,Salary,Orid Dust
2024-09-12,Amman Agencies,68424.75,Packing,Orid Dust
2024-05-31,Amman Agencies,38135.5,Packing,Moong Dhall
2024-06-22,Sri Traders,39974.46,Office Supplies,Moong Dust
2025-02-20,Amman Agencies,27468.84,Transport,Orid Dust
2024-08-19,Sri Traders,39607.26,Transport,Moong Dust
2025-01-28,Amman Agencies,10543.95,Packing,Orid Dust
2024-08-29,Sri Traders,100000,Office Supplies,Toor Dust
2024-08-16,Amman Agencies,100000,Office Supplies,Toor Dhall
2024-07-28,Balaji & Co,70201.52,Packing,Orid Polish
2024-10-25,Vasanth Stores,23080.13,Packing,Moong Dust
2024-10-30,Sri Traders,61163.32,Salary,Toor Dhall
2024-08-25,Vasanth Stores,100000,Transport,Toor Dust
2024-05-01,Ganesh Suppliers,36120.12,Packing,Moong Dhall
2024-09-27,Amman Agencies,100000,Transport,Toor Dust
2025-01-11,Sri Traders,9459.15,Transport,Moong Dhall
2024-09-29,Amman Agencies,100000,Transport,Toor Dhall
2024-07-24,Vasanth Stores,75419.32,Maintenance,Toor Dust
2024-06-16,Balaji & Co,30590.98,Packing,Moong Dust
2024-06-18,Ganesh Suppliers,60861.67,Transport,Orid Dhall
2024-07-01,Balaji & Co,44436.26,Office Supplies,Moong Dhall
2024-06-14,Ganesh Suppliers,56695.75,Office Supplies,Orid Polish
2024-08-01,Sri Traders,88492.96,Transport,Orid Dhall
2024-08-01,Sri Traders,52078.77,Office Supplies,Moong Dhall
2024-06-05,Balaji & Co,54371.73,Packing,Orid Dust
2024-06-21,Amman Agencies,42951.71,Transport,Moong Dhall
2024-07-18,Vasanth Stores,76020.81,Office Supplies,Orid Polish
2024-08-04,Sri Traders,100000,Transport,Toor Dhall
2024-05-06,Ganesh Suppliers,43332.79,Salary,Orid Dust
2024-08-27,Balaji & Co,100000,Packing,Toor Dhall
2024-08-15,Vasanth Stores,84261.4,Packing,Orid Polish
2024-04-13,Amman Agencies,49426.43,Packing,Toor Dhall
2024-11-10,Amman Agencies,22430.18,Transport,Orid Dust
2024-08-24,Balaji & Co,77102.8,Packing,Orid Dhall
2024-08-10,Vasanth Stores,47544.13,Packing,Moong Dust
2024-06-18,Ganesh Suppliers,76079.94,Transport,Toor Dust
2024-08-22,Sri Traders,47437.84,Packing,Moong Dust
2024-08-31,Balaji & Co,86072.81,Maintenance,Toor Dust
2024-04-09,Amman Agencies,54717.23,Transport,Toor Dhall
2024-10-14,Amman Agencies,40286.14,Salary,Orid Polish
2024-05-04,Vasanth Stores,31823.86,Packing,Moong Dhall
2025-03-22,Ganesh Suppliers,30871.13,Maintenance,Toor Dust
2024-09-01,Vasanth Stores,96707.94,Transport,Toor Dhall
2024-04-20,Vasanth Stores,28062.84,Maintenance,Moong Dust
2024-10-16,Sri Traders,35105.45,Transport,Orid Dust
2024-09-24,Sri Traders,38140.18,Packing,Moong Dust
2024-06-15,Ganesh Suppliers,53863.98,Packing,Orid Polish
2025-03-01,Vasanth Stores,38117.76,Office Supplies,Toor Dust
2024-09-26,Sri Traders,79877.05,Packing,Orid Polish
2025-01-17,Sri Traders,8359.6,Packing,Moong Dhall
2025-02-24,Balaji & Co,40428.09,Salary,Toor Dust
2024-04-14,Amman Agencies,47727.19,Transport,Toor Dust
2024-07-07,Ganesh Suppliers,69546.49,Office Supplies,Orid Dhall
2025-03-28,Sri Traders,27301.81,Transport,Toor Dust
2024-09-02,Balaji & Co,76733.11,Transport,Orid Polish
2024-04-03,Sri Traders,41561.54,Packing,Orid Polish
2024-09-20,Sri Traders,74725.14,Transport,Orid Dust
2024-09-09,Sri Traders,69073.52,Transport,Orid Polish
2024-11-07,Vasanth Stores,28017.41,Packing,Toor Dust
2025-03-11,Amman Agencies,14911.39,Salary,Moong Dhall
2024-05-17,Ganesh Suppliers,51681.64,Packing,Orid Dhall
2024-07-05,Amman Agencies,38712.22,Salary,Moong Dust
2024-05-05,Amman Agencies,57907.8,Transport,Toor Dhall
2024-11-18,Amman Agencies,27489.16,Maintenance,Orid Polish
2024-04-25,Sri Traders,40599.4,Transport,Orid Dust
2024-09-30,Ganesh Suppliers,63111.92,Office Supplies,Orid Dust
2024-06-04,Sri Traders,36339.28,Packing,Moong Dhall
2024-07-20,Amman Agencies,63143.4,Salary,Orid Polish
2024-10-28,Vasanth Stores,31722.04,Packing,Orid Dust
2024-06-20,Amman Agencies,55076.23,Transport,Orid Polish
2025-02-22,Ganesh Suppliers,20940.96,Maintenance,Moong Dhall
2024-10-20,Vasanth Stores,42109.98,Packing,Toor Dust
2024-07-06,Ganesh Suppliers,41366.04,Office Supplies,Moong Dust
2025-03-17,Ganesh Suppliers,32922.71,Maintenance,Toor Dhall
2024-04-03,Vasanth Stores,37861.92,Transport,Orid Dust
2024-09-02,Amman Agencies,49481.89,Office Supplies,Moong Dhall
2024-07-18,Vasanth Stores,71597.24,Packing,Orid Polish
2024-04-06,Amman Agencies,57434.84,Packing,Toor Dust
2024-05-20,Amman Agencies,42880.35,Packing,Orid Dust
2024-08-05,Amman Agencies,75275.14,Transport,Orid Polish
2024-08-24,Sri Traders,54460.47,Packing,Moong Dhall
2024-09-28,Ganesh Suppliers,61208.06,Transport,Orid Dhall
2025-02-01,Amman Agencies,38442.71,Office Supplies,Toor Dust
2025-02-25,Sri Traders,25625.97,Transport,Orid Dust
2024-10-25,Balaji & Co,29334.39,Packing,Orid Polish
2024-06-03,Ganesh Suppliers,26527.26,Office Supplies,Moong Dust
